unqiue_id	response
CC912	"Here is the output in JSON format:

{
""Technique"": [""constraint language"", ""named disjunctions"", ""contexted constraints"", ""constraint propagation"", ""definite clause attachments"", ""definite clause encoding""],
""Concept"": [""lexical rule application"", ""lexical lookup"", ""infinite lexica""],
""Material"": []
}"
CC242	"Here is the output in JSON format:

{
""Task"": [""precision error"", ""recall error""],
""Material"": [""lexicalized model"", ""statistical parsers"", ""words"", ""morphological features""],
""Technique"": [""SSN-Freq"", ""SSN parser""],
""Process"": [],
""Measure"": [""performance""],
""Concept"": [""lexical knowledge"", ""lexical head""]
}"
CC485	"{
""Task"": [],
""Material"": [""CFG rules"", ""lexical entries"", ""phrase structure trees"", ""recursive feature structures"", ""attribute-value matrices"", ""grammar"", ""string""],
""Technique"": [""Lexical functional grammar""],
""Process"": [],
""Measure"": [],
""Concept"": [""constraint-based grammars"", ""syntactic representation"", ""c-structure"", ""f-structure"", ""predicate-argument-modifier relations"", ""morphosyntactic properties"", ""tense"", ""aspect"", ""case"", ""functional annotations""]
}"
CC539	"{
""Task"": [""produce gradable adjectives""],
""Material"": [""numerical input"", ""vague output"", ""encyclopedia"", ""compact disc recordings""],
""Technique"": [""FOG weather-forecast system"", ""Dial Your Disc (DYD)""],
""Process"": [""generate"", ""compute"", ""specify"", ""determine"", ""look up"", ""compare""],
""Measure"": [""boundary values"", ""average number""],
""Concept"": [""gradable notions"", ""gradable adjective"", ""vague term"", ""context""]
}"
CC1273	"{
""Task"": [""identify single phrases"", ""identify a collection of several phrases""],
""Material"": [""SNoW based CSCL"", ""CoNLL-2000""],
""Technique"": [""shallow parsers""],
""Concept"": [""phrases""]
}"
CC153	"Here is the output in JSON format:

{
""Task"": [""train log-linear model for SMT""],
""Technique"": [""discriminative techniques"", ""maximum likelihood estimation"", ""optimization objectives"", ""margin-based indirect loss functions"", ""ranking-based indirect loss functions""],
""Measure"": [""evaluation metric"", ""loss function""],
""Material"": [],
""Process"": [],
""Concept"": [""SMT""]
}"
CC1011	"{
""Technique"": [""Kleene-Schützenberger construction"", ""FST""],
""Concept"": [""regexp"", ""probabilistic regexp""]
}"
CC931	"{
""Technique"": [""lexical rule""],
""Material"": [""grammar of English""],
""Concept"": [""passive form"", ""oblique complement"", ""prepositional complement""],
""Process"": [""relate past participle forms of verbs to their passive form""]
}"
CC738	"Here is the output in JSON format:

{
""Task"": [""error correction""],
""Concept"": [""user's intentions"", ""pattern"", ""probabilities""],
""Technique"": [""expectation parser""],
""Process"": [""error correct"", ""fill in""],
""Measure"": [""error correction capabilities""]
}"
CC1318	"Here is the output in JSON format:

{
""Task"": [""morphological analysis"", ""retrieval performance""],
""Material"": [""English language"", ""medical domain""],
""Technique"": [""lexicon-free general-purpose stemmers"", ""domain-specific algorithms""],
""Process"": [],
""Measure"": [],
""Concept"": [""inflection patterns"", ""derivation"", ""composition"", ""lexico-semantic aspects"", ""dedeerivation"", ""decomposition""]
}"
CC1065	"{
""Task"": [""noun phrase coreference resolution"", ""coreference resolvers""],
""Material"": [""document"", ""NPs"", ""WordNet"", ""Wikipedia""],
""Technique"": [""knowledge-lean approaches"", ""knowledge-rich approach""],
""Process"": [""resolution process""],
""Measure"": [],
""Concept"": [""morpho-syntactic cues"", ""linguistic knowledge"", ""semantic knowledge sources"", ""semantic relations"", ""semantic similarity"", ""contextual role"", ""coreference relation"", ""candidate antecedents""]
}"
CC1113	"Here is the output in JSON format:

{
""Task"": [""monolingual TE"", ""textual inference""],
""Material"": [""WordNet""],
""Technique"": [""transformation-based techniques"", ""logical inference""],
""Concept"": [""lexical knowledge"", ""lexical paraphrases"", ""lexical relations"", ""entailment"", ""synonymy relations"", ""hypernymy/hyponymy chains"", ""glosses"", ""similarity/relatedness scores""],
""Process"": [""extract"", ""compute"", ""calculate"", ""replace""]
}"
CC1585	"{
""Task"": [""supervised classification tasks"", ""discourse modeling task"", ""sentence ordering""],
""Material"": [],
""Technique"": [""SVMs"", ""HMMs"", ""generative approaches"", ""discriminative approaches""],
""Process"": [],
""Measure"": [],
""Concept"": [""machine learning"", ""computational complexity""]
}"
CC1204	"{
""Task"": [""unsupervised tree structure induction"", ""tree-based translation models""],
""Material"": [""parallel corpus"", ""bilingual Tree-bank""],
""Technique"": [""parallel parsing model"", ""EM-based method"", ""Bayesian model"", ""Bayesian methods"", ""phrase-based system"", ""hierarchical phrase-based system"", ""transformation-based method""],
""Process"": [""induce unlabeled trees"", ""construct unsupervised trees"", ""learn synchronous context free grammars"", ""infer an STSG"", ""re-trained the linguistic parsers bilingually"", ""generate effective unsupervised tree structures""],
""Measure"": [],
""Concept"": [""syntactic pre-reordering"", ""source sentences"", ""tree structures"", ""U-trees"", ""STSG"", ""SCFG"", ""discontinuous SCFG rules"", ""parse trees"", ""word alignment"", ""linguistic parsers"", ""monolingual tree transformations"", ""hierarchical phrase-based model"", ""extended syntactic categories"", ""POS tags"", ""unsupervised word classes""]
}"
CC347	"{
""Task"": [""anaphora resolution"", ""coreference task"", ""multilingual anaphora/coreference resolution"", ""evaluation methodology in anaphora resolution""],
""Material"": [""corpora"", ""Message Understanding Conferences"", ""MUC-6"", ""MUC-7""],
""Technique"": [""probabilistic techniques"", ""machine learning techniques"", ""centering""],
""Process"": [],
""Measure"": [],
""Concept"": [""knowledge-poor strategies"", ""coreference resolution algorithms"", ""multilingual NLP"", ""anaphora resolution projects"", ""state of the art in anaphora resolution""]
}"
CC289	"{
""Concept"": [""coroutining"", ""suspension"", ""residuation"", ""goal freezing"", ""blocking""]
}"
CC543	"Here is the output in JSON format:

{
""Task"": [""identifying the target of a vague description""],
""Material"": [""visual scene"", ""distractors"", ""objects""],
""Technique"": [""algorithm""],
""Process"": [""comparisons between objects"", ""measuring latency times""],
""Measure"": [""latency times""],
""Concept"": [""psychological plausibility"", ""dimensional adjectives"", ""global context"", ""referent"", ""adjective""]
}"
CC270	"{
""Task"": [""compound splitting"", ""compound merging""],
""Material"": [],
""Technique"": [""rule-based morphological analyser"", ""CRF""],
""Process"": [""selecting the best analysis"", ""training""],
""Measure"": [""geometric mean of word part frequencies""],
""Concept"": [""linguistic knowledge"", ""POS-tags"", ""inflection"", ""portmanteau merging""]
}"
CC231	"{""Technique"": [""evalb program""], ""Measure"": [""now-standard criteria""]}"
CC615	"{
""Task"": [""evaluation issue""],
""Material"": [""model responses""],
""Technique"": [""automatic evaluation""],
""Concept"": [""queries""]
}"
CC343	"Here is the output in JSON format:

{
""Task"": [""anaphora resolution"", ""coreference task"", ""evaluation methodology""],
""Material"": [""corpora"", ""Message Understanding Conferences"", ""MUC-6"", ""MUC-7""],
""Technique"": [""probabilistic techniques"", ""machine learning techniques"", ""centering""],
""Process"": [],
""Measure"": [],
""Concept"": [""knowledge-poor strategies"", ""multilingual NLP"", ""anaphora / coreference resolution"", ""multilingual anaphora resolution"", ""state of the art""]
}"
CC77	"{
""Task"": [""optimal ways of acquiring SPs for verb classification"", ""refining our current unsupervised approach""],
""Material"": [""data"", ""WordNet""],
""Technique"": [""frequency-based models"", ""WordNet-based approaches"", ""unsupervised approach""],
""Concept"": [""SP acquisition"", ""argument headwords"", ""GRs""],
""Measure"": []
}"
CC670	"Here is the output in JSON format:

{
""Task"": [""annotation consistency""],
""Material"": [""PATB"", ""PADT"", ""CATiB""],
""Technique"": [""MaltParser"", ""constituency grammar"", ""MaltParser""],
""Process"": [""analyzed"", ""introduced"", ""trained"", ""performed""],
""Measure"": [],
""Concept"": [""Arabic"", ""MSA"", ""short idafa constructions"", ""verbal or equational clauses"", ""treebank representations""]
}"
CC653	"Here is the output in JSON format:

{
""Task"": [""machine translation"", ""word alignment"", ""MT system combination"", ""transferring annotations between languages"", ""discovery of paraphrases"", ""joint unsupervised POS and parser induction across languages""],
""Material"": [],
""Technique"": [""probabilistic models"", ""IBM Models 1-5"", ""hidden Markov model"", ""HMM""],
""Process"": [],
""Measure"": [],
""Concept"": [""word-by-word alignment"", ""minimal translation units"", ""phrases"", ""rules"", ""paraphrases"", ""annotations""]
}"
CC371	"Here is the output in JSON format:

{
""Task"": [""SBD"", ""disambiguation of capitalized words"", ""identification of abbreviations""],
""Material"": [""Brown corpus"", ""WSJ corpus"", ""25-million-word corpus""],
""Technique"": [""machine learning"", ""rule-based SBD systems"", ""SATZ system"", ""Alembic system"", ""decision tree classifier"", ""POS tagging""],
""Measure"": [""error rate""],
""Concept"": [""automatic systems"", ""State-of-the-art""]
}"
CC718	"{
""Task"": [""handling ill-formed input"", ""dialogue acquisition""],
""Material"": [""VNLCE""],
""Technique"": [""program synthesis methodology""],
""Process"": [""characterize the ill-formed input into classes of errors"", ""correct on that basis"", ""acquisition of dialogue""],
""Measure"": [],
""Concept"": [""historical information"", ""probabilistic events"", ""human-machine interaction"", ""pattern"", ""error"", ""program flowcharts""]
}"
CC1413	"Here is the output in JSON format:

{
""Material"": [""electronic synonym dictionaries"", ""dictionnaries""],
""Technique"": [""learning methods"", ""distributional similarity""],
""Concept"": [""intracategorial synonymy"", ""multi word expressions"", ""synonymic dictionaries"", ""domain""]
}"
CC624	"Here is the output in JSON format:

{
""Task"": [""response automation"", ""compose a response""],
""Material"": [],
""Technique"": [],
""Process"": [],
""Measure"": [],
""Concept"": [""customer"", ""inquiries"", ""issues"", ""circumstances""]
}"
CC1165	"{
""Task"": [""machine translation"", ""multilingual NLP applications"", ""machine-assisted translation"", ""concordancing for bilingual lexicography"", ""computer-assisted language learning"", ""corpus linguistics"", ""cross-lingual information retrieval""],
""Material"": [""translation lexicon"", ""World Wide Web""],
""Technique"": [""statistical models"", ""Table look-up""],
""Concept"": [""translation phenomena""],
""Measure"": []
}"
CC1434	"Here is the output in JSON format:

{
""Task"": [""document categorization""],
""Material"": [""survey""],
""Concept"": [""algorithms""]
}"
CC208	"{
""Task"": [""grounded language knowledge""],
""Material"": [],
""Technique"": [""distributional approaches""],
""Process"": [],
""Measure"": [],
""Concept"": [""word meaning"", ""perceptual information"", ""distributional semantics""]
}"
CC372	"{
""Task"": [""abbreviation identification"", ""abbreviation discovery"", ""abbreviation handling""],
""Material"": [""corpus"", ""document""],
""Technique"": [""abbreviation-guessing heuristics"", ""abbreviation recognizer"", ""hybrid method""],
""Process"": [""extracting"", ""reusing"", ""filtering"", ""linking""],
""Measure"": [],
""Concept"": [""abbreviation"", ""definition"", ""acronym"", ""token"", ""capital letter"", ""common words"", ""proper names""]
}"
CC337	"Here is the output in JSON format:

{
""Task"": [""anaphora resolution""],
""Material"": [],
""Technique"": [""knowledge-poor anaphora resolution strategies""],
""Process"": [],
""Measure"": [],
""Concept"": [""domain knowledge"", ""linguistic knowledge"", ""NLP systems""]
}"
CC481	"{
""Task"": [""automatic f-structure annotation""],
""Material"": [""Penn-II Treebank"", ""treebank"", ""data sets"", ""sentences""],
""Technique"": [""annotation techniques"", ""methodology""],
""Process"": [""production"", ""annotation""],
""Concept"": [""f-structures"", ""predicate-argument-modifier structures"", ""abstract syntactic information"", ""LFG f-structure information""],
""Measure"": [""fewer than 200 sentences"", ""more than 1,000,000 words"", ""49,000 sentences""]
}"
CC944	"{
""Task"": [""Coreference resolution""],
""Material"": [],
""Technique"": [""rule-based systems"", ""Machine learning approaches"", ""ILP methods"", ""Constrained Latent Left-Linking Model (CL3M)""],
""Process"": [],
""Measure"": [],
""Concept"": [""state-of-the-art approaches"", ""coreference area""]
}"
CC833	"Here is the output in JSON format:

{
""Task"": [""psycholinguistically oriented research work""],
""Material"": [""paragraph""],
""Technique"": [],
""Process"": [],
""Measure"": [],
""Concept"": [""psychologically real unit of discourse"", ""formal grammatical unit"", ""content words"", ""pronoun reference"", ""paragraph length"", ""spatial and/or sentence-count information"", ""paragraph units""]
}"
CC784	"{
""Task"": [""determining prosodic phrasing"", ""analysis of phrasing""],
""Material"": [""Olive -- Liberman synthesizer"", ""natural language parser"", ""prosody rules""],
""Technique"": [""text-to-speech system""],
""Process"": [""generated phrase boundaries"", ""implemented""],
""Concept"": [""prosodic phrasing"", ""clausal structure"", ""predicate-argument relations"", ""syntactic structure"", ""sentence""]
}"
CC1171	"Here is the output in JSON format:

{
""Task"": [""translation model induction""],
""Technique"": [""algorithm""],
""Process"": [""discard all likelihood scores"", ""set all probabilities below a certain threshold to negligible values""],
""Measure"": [""threshold"", ""likelihood scores""],
""Concept"": [""mutual translations""]
}"
CC398	"{
""Task"": [""paradigm shift""],
""Material"": [""phrasal lexicons"", ""TM"", ""EBMT systems""],
""Technique"": [""TM"", ""EBMT"", ""subsentential alignment""],
""Concept"": [""hybrid integrated translation environment"", ""phrasal segments"", ""recombination element""],
""Process"": [""exploitation"", ""enabling"", ""recombination""]
}"
CC453	"{
""Task"": [""subcategorization frame acquisition""],
""Material"": [""raw text"", ""treebank data"", ""Brown corpus"", ""POS-tagged corpus"", ""New York Times newswire"", ""COMLEX"", ""ANLT"", ""OALD""],
""Technique"": [""statistical methods"", ""hypothesis testing"", ""finite-state NP parser"", ""log-linear models"", ""Bayes' theorem"", ""stochastic tagger"", ""finite-state parser"", ""binomial hypothesis theory"", ""priori information"", ""handwritten head-lexicalized, context-free grammar""],
""Process"": [""extract information"", ""hypothesize"", ""apply statistical methods"", ""filter hypotheses"", ""run a finite-state NP parser"", ""calculate relative frequency"", ""employ an additional statistical method"", ""pass raw text through a stochastic tagger and a finite-state parser"", ""extract verbs and constituents"", ""filter using the binomial hypothesis theory"", ""refine the BHT"", ""use linguistic verb classes"", ""compute the probability of particular subcategorization patterns"", ""perform a mapping""],
""Measure"": [""relative frequency"", ""binomial frequency data"", ""log-linear models"", ""Bayes' theorem"", ""probability of subcategorization frame membership"", ""back-off estimates"", ""distribution of subcategorization frames""],
""Concept"": [""subcategorization frames"", ""subcategorization patterns"", ""verb subcategorization frame associations"", ""morphosyntactic cues"", ""prepositional phrases"", ""adjuncts"", ""verbal subcategorization frames"", ""control information"", ""linguistic verb classes"", ""predicate""]
}"
CC210	"Here is the output in JSON format:

{
""Task"": [""language grounding problem"", ""automatic image caption generation"", ""text illustration"", ""automatic location identification of Twitter users""],
""Technique"": [""semantic parsing""],
""Material"": [],
""Process"": [],
""Measure"": [],
""Concept"": [""logical structure meaning"", ""natural language instructions"", ""executable actions""]
}"
CC244	"Here is the output in JSON format:

{
""Task"": [""error rate reduction""],
""Material"": [""WSJ"", ""sentences""],
""Technique"": [""SL-DOP"", ""LS-DOP"", ""Simplicity-DOP"", ""Likelihood-DOP"", ""PCFG-reduction"", ""reranking technique""],
""Measure"": [""accuracy"", ""LP"", ""LR""],
""Concept"": [""relative reduction""]
}"
CC996	"{
""Task"": [""partial parsing""],
""Technique"": [""shallow-parsing technique""]
}"
CC11	"{
""Task"": [""identifying unknown word""],
""Material"": [],
""Technique"": [""multicomponent architecture""],
""Process"": [""return a confidence measure"", ""evaluated to determine the final category""],
""Measure"": [""confidence measure""],
""Concept"": [""reliability of its prediction"", ""category of the word""]
}"
CC31	"{
""Task"": [""Semantic Role labeling"", ""Question and Answering"", ""Information Extraction"", ""Machine Translation""],
""Material"": [],
""Technique"": [""machine learning methods""],
""Process"": [],
""Measure"": [],
""Concept"": [""semantic roles"", ""semantic relation"", ""predicate"", ""arguments"", ""adjuncts"", ""natural language processing""]
}"
CC322	"{
""Technique"": [""radical underspecification approach"", ""statistical disambiguation schemes"", ""packed structure""],
""Task"": [""disambiguation""],
""Concept"": [""ambiguity"", ""syntactic ambiguity"", ""QLFs""],
""Material"": []
}"
CC1348	"Here is the output in JSON format:

{
""Task"": [""transfer grammar learning""],
""Material"": [""language sentence pairs"", ""translation examples""],
""Technique"": [""Synchronous Structured String-Tree Correspondence (S-SSTC)"", ""example-base machine translation EBMT3""],
""Concept"": [""structural correspondences"", ""grammar""],
""Measure"": []
}"
CC241	"Here is the output in JSON format:

{
""Task"": [""parser performance""],
""Material"": [""lexicalized model"", ""statistical parsers""],
""Technique"": [""SSN-Freq"", ""SSN parser""],
""Process"": [],
""Measure"": [""precision error"", ""recall error""],
""Concept"": [""lexical knowledge"", ""morphological features"", ""lexical head""]
}"
CC10	"{
""Task"": [""coreference resolution""],
""Material"": [],
""Technique"": [""knowledge-based techniques"", ""knowledge-poor methods"", ""heuristics"", ""COCKTAIL framework""],
""Process"": [],
""Measure"": [""high-precision resolution"", ""accuracy""],
""Concept"": [""syntactic knowledge"", ""semantic knowledge"", ""discourse knowledge"", ""textual cohesion constraints"", ""lexical coherence cues"", ""multilingual coreference"", ""pronominal reference""]
}"
CC626	"{
""Task"": [""corpus-based automation of help-desk responses"", ""automatic generation of response e-mails"", ""automatic generation of help-desk responses""],
""Material"": [""corpus"", ""question-answer pairs"", ""help-center e-mails"", ""request-response pairs"", ""database of question-answer pairs""],
""Technique"": [""eResponder"", ""Doc-Ret method"", ""Doc-Pred"", ""document retrieval"", ""document prediction"", ""clustering"", ""classifier"", ""text classification"", ""case-based reasoning"", ""question answering""],
""Process"": [""retrieves a list of request-response pairs"", ""presents a ranked list of responses"", ""generates a new response"", ""retrieval results"", ""highlights the request-relevant sentences"", ""matches user questions to the questions in a database"", ""training a classifier"", ""maps new questions to existing questions"", ""retrieves individual sentences"", ""matches response sentences to pre-existing templates""],
""Measure"": [],
""Concept"": [""help-desk responses"", ""request-response pairs"", ""semantically equivalent answers"", ""centroid of the cluster""]
}"
CC1352	"{
""Task"": [""synchronized formalisms"", ""define translations between languages""],
""Concept"": [""non-standard phenomena""],
""Material"": []
}"
CC1376	"{
""Material"": [""C++"", ""Python"", ""Java"", ""Perl""],
""Technique"": [""interface"", ""scripting language"", ""interpreter""],
""Task"": [""rapidly gluing components together to form new tools""],
""Concept"": [""NLP""]
}"
CC1085	"{
""Task"": [""measure inter-coder agreement""],
""Material"": [""DanPASS data"", ""video"", ""ANVIL"", ""Table 3""],
""Technique"": [],
""Process"": [""coded"", ""controlled"", ""annotated"", ""measured""],
""Measure"": [""inter-coder agreement""],
""Concept"": [""gesture segmentation"", ""feedback expressions"", ""annotation scheme"", ""gesture""]
}"
CC902	"{
""Task"": [""computational treatment of lexical rules"", ""covariation approach"", ""HPSG analysis"", ""aux-flip phenomenon"", ""partial-VP topicalization""],
""Material"": [""Prolog"", ""ConTroll system"", ""grammar"", ""lexical entries"", ""word classes"", ""nouns"", ""verbal lexical entries"", ""base lexical entry"", ""derivations""],
""Technique"": [""covariation in lexical entries"", ""lexical rules""],
""Process"": [""tested"", ""implemented"", ""compiler distinguished""],
""Concept"": [""lexical rules"", ""syntactic purposes"", ""morphological nature"", ""inflectional lexical rule"", ""finite form"", ""nonfinite verbs""],
""Measure"": []
}"
CC185	"Here is the output in JSON format:

{
""Task"": [""zero-shot classification"", ""activity recognition""],
""Material"": [""text"", ""videos""],
""Technique"": [],
""Process"": [],
""Measure"": [],
""Concept"": [""semantic information"", ""verb clusters""]
}"
CC1294	"{
""Technique"": [""LTAG"", ""HPSG grammar""],
""Material"": [""sentence"", ""elementary trees""],
""Concept"": [""syntactic analyses""]
}"
CC1487	"Here is the output in JSON format:

{
""Task"": [""automatic extraction of concept pairs"", ""create balanced test datasets""],
""Material"": [""test set"", ""word pairs""],
""Technique"": [""weighting schemes"", ""lexical chaining""],
""Process"": [""create"", ""select""],
""Measure"": [""standard deviation"", ""averaged judgments""],
""Concept"": [""concept pairs"", ""related concepts"", ""unrelated pairs"", ""empty horizontal band""]
}"
CC2	"Here is the output in JSON format:

{
""Material"": [""meteorological application"", ""MeteoCogent""],
""Technique"": [""dependency tree structure"", ""DSyntS"", ""RealPro ASCII notation""],
""Concept"": [""crosslinguistic divergences"", ""linguistic-based MT""],
""Task"": [""MT"", ""multilingual NLG""]
}"
CC1625	"{
""Task"": [""analysing texts""],
""Material"": [""Sanskrit"", ""texts""],
""Technique"": [""semantic parsing"", ""semantic role labelling""],
""Concept"": [""elements of meaning"", ""connections between them"", ""linguistic research"", ""natural language processing""],
""Author"": [""Panini"", ""Misra"", ""Tesnière"", ""Gruber"", ""Baker"", ""Kipper"", ""Carreras"", ""Marquez"", ""Atserias"", ""Shi"", ""Mihalcea""]
}"
CC1504	"{
""Material"": [""GermaNet""],
""Technique"": [""artificial glosses""],
""Concept"": [""senses"", ""synonyms"", ""hypernyms"", ""brother"", ""male sibling"", ""comrade"", ""friend""]
}"
CC522	"{
""Concept"": [""global context"", ""evaluative"", ""dimensional"", ""antonym""],
""Technique"": []
}"
CC521	"{
""Task"": [""multidimensionality""],
""Concept"": [""3D shapes"", ""intelligence"", ""multifaceted properties""],
""Technique"": [],
""Material"": [],
""Process"": [],
""Measure"": []
}"
CC126	"{
""Task"": [""train better prediction models"", ""semi-supervised domain adaptation"", ""optimize""],
""Material"": [""annotated parse structures"", ""data specific to the task at hand""],
""Technique"": [""generalized expectation"", ""posterior regularization"", ""constraint driven learning""],
""Measure"": [""intrinsic evaluation metrics""],
""Concept"": [""weak signal"", ""quality"", ""structured prediction models"", ""dependency parsing"", ""parser training""]
}"
CC563	"{
""Task"": [""task-specific retrieval"", ""query formulation"", ""improving precision""],
""Material"": [""MEDLINE citations"", ""MeSH terms"", ""PICO frames""],
""Technique"": [""faceted querying"", ""PICO-based querying"", ""automatically classify citations""],
""Process"": [],
""Measure"": [""good performance""],
""Concept"": [""evidence-based medicine"", ""therapy"", ""diagnosis"", ""prognosis"", ""etiology"", ""faceted queries"", ""filtering constraints""]
}"
CC680	"Here is the output in JSON format:

{
""Measure"": [""labeled attachment accuracy score"", ""unlabeled attachment accuracy score"", ""label accuracy"", ""McNemar's test"", ""p < 0.05"", ""p < 0.01""],
""Technique"": [""greedy (hill-climbing) decisions"", ""feature combination""]
}"
CC1450	"{
""Technique"": [""acquisition technique"", ""Mutual Information"", ""Loglike"", ""statistical methods"", ""collocation acquisition""],
""Concept"": [""inferred patterns""]
}"
CC402	"{
""Task"": [""combining translated phrases"", ""producing an output string"", ""calculating a ranking for each TL sentence""],
""Material"": [""input string"", ""TL sentence"", ""chunk""],
""Technique"": [""EBMT system""],
""Process"": [""retrieving translated phrases"", ""combining chunks"", ""calculating a ranking""],
""Measure"": [""weights of each chunk""],
""Concept"": [""importance""]
}"
CC492	"Here is the output in JSON format:

{
""Task"": [""rate of accession""],
""Material"": [""treebank"", ""Penn-III"", ""WSJ"", ""Brown corpus""],
""Technique"": [""CFGs""],
""Process"": [""induction""],
""Measure"": [""rate of induction"", ""word count""],
""Concept"": [""semantic form"", ""lexical material""]
}"
CC346	"{
""Task"": [""anaphora resolution"", ""coreference task"", ""multilingual anaphora / coreference resolution"", ""evaluation methodology in anaphora resolution""],
""Material"": [""corpora"", ""Message Understanding Conferences"", ""languages""],
""Technique"": [""knowledge-poor strategies"", ""probabilistic techniques"", ""machine learning techniques"", ""centering""],
""Process"": [],
""Measure"": [],
""Concept"": [""anaphora"", ""coreference"", ""multilingual NLP"", ""NLP""]
}"
CC226	"Here is the output in JSON format:

{
""Measure"": [""Pearson's product correlation"", ""p-value""],
""Material"": [""topical feature"", ""candidate's power"", ""poll standings""],
""Concept"": [""topic shift tendency"", ""power""],
""Task"": [""analyzing correlation between topic shifting tendencies and power""]
}"
CC1475	"{
""Technique"": [""finite state machines"", ""backoff language model"", ""Kneser-Ney""],
""Material"": [""Arabic Treebanks 1V2"", ""Arabic Treebanks 2V2"", ""Arabic Treebanks 3V1""],
""Process"": [""composition"", ""segmentation strategy""],
""Measure"": [""exact word match"", ""correct segmentation""],
""Concept"": [""character unigram model"", ""unknown word penalty"", ""lattice of possible segmentations"", ""dictionary entries"", ""trigram language model""]
}"
CC1241	"Here is the output in JSON format:

{
""Measure"": [""17%"", ""4%"", ""0.05""],
""Task"": [""manual disambiguation""],
""Technique"": [""one-sided t-test""],
""Material"": [""Trec5C"", ""Trec4S"", ""Trec6C""],
""Concept"": [""queries""]
}"
CC114	"Here is the output in JSON format:

{
""Task"": [""question answering"", ""sentiment analysis"", ""MT reordering""],
""Material"": [""gold-standard out-of-domain parse trees"", ""human labeled treebank data"", ""task or domain-specific data sets""],
""Technique"": [""dependency parsers"", ""parsing model""],
""Process"": [""parser training""],
""Measure"": [""accuracy"", ""model score"", ""extrinsic metrics of quality"", ""task specific metrics"", ""external weak constraints on the parse structure""],
""Concept"": [""out-of-domain data"", ""downstream natural language processing tasks"", ""parse tree"", ""parse structure"", ""parse performance""]
}"
CC1356	"{
""Task"": [""transfer grammar learning""],
""Material"": [""language sentence pairs"", ""translation examples""],
""Technique"": [""Synchronous Structured String-Tree Correspondence (S-SSTC)"", ""example-base machine translation EBMT3""],
""Concept"": [""structural correspondences"", ""grammar"", ""annotation schema""]
}"
CC1330	"{
""Concept"": [""neo-classical compounding"", ""medical terminology"", ""medical free-texts"", ""IR setting""], 
""Material"": [""Latin roots"", ""Greek roots"", ""German""], 
""Task"": [""cope adequately with medical free-texts""]
}"
CC1588	"{
""Technique"": [""Hidden Markov Model"", ""HTK toolkit"", ""forward-backward algorithm"", ""BaumWelch estimation"", ""Viterbi estimation""],
""Material"": [""section labels"", ""test sentence/vector""],
""Process"": [""trained"", ""testing""],
""Measure"": [""transition probability matrix"", ""uniform probabilities"", ""diagonal covariance matrices"", ""maximum likelihood""]
}"
CC1048	"{
""Task"": [""SC determination"", ""mention detection"", ""coreference resolution""],
""Material"": [""ACE training data"", ""BBN Entity Type Corpus"", ""Penn Treebank Wall Street Journal articles""],
""Technique"": [""corpus-based approach""],
""Process"": [""identify the boundary of a mention"", ""acquiring our SC classifier""],
""Measure"": [],
""Concept"": [""mention type"", ""semantic type"", ""coreference"", ""SC knowledge""]
}"
CC316	"{
""Technique"": [""typed higher-order logic""],
""Material"": [""QLFs"", ""UDRS""],
""Concept"": [""linguistic structure"", ""context-dependent elements"", ""pronouns"", ""ellipsis"", ""focus"", ""binding constraints"", ""parallelism"", ""scope constraints"", ""linguistic context"", ""metavariables"", ""labels"", ""grammatical processing""]
}"
CC1053	"{
""Task"": [""language learning"", ""word sense disambiguation"", ""NE classification""],
""Technique"": [""Decision List"", ""add-one smoothing""],
""Material"": [],
""Process"": [],
""Measure"": [],
""Concept"": []
}"
CC679	"Here is the output in JSON format:

{
""Task"": [""tradeoff between relevance and accuracy""],
""Material"": [""MADA toolkit"", ""POS tags""],
""Technique"": [],
""Process"": [""repeated the experiments""],
""Measure"": [""accuracy"", ""performance drop"", ""POS prediction accuracy""],
""Concept"": [""parsing quality"", ""relevance""]
}"
CC1200	"Here is the output in JSON format:

{
""Task"": [""future work topics""],
""Material"": [""U-trees"", ""source sentences"", ""word alignment""],
""Technique"": [""GHKM translation rules"", ""sampler"", ""STSG""],
""Process"": [""extract"", ""infer""],
""Concept"": [""frontier nodes"", ""tree nodes"", ""tree structure"", ""alignment"", ""contiguous substrings""],
""Measure"": []
}"
CC399	"{
""Task"": [""extracting subsentential translations"", ""establish subsentential alignments""],
""Material"": [""bilingual corpus"", ""input bitext"", ""tagged parallel corpus"", ""nonparallel corpora""],
""Technique"": [""hybrid method"", ""sentence alignment"", ""word alignment"", ""word relation matrices"", ""Levenshtein distance"", ""co-occurrence measures"", ""string similarity metrics"", ""shallow processing"", ""basic statistical approaches""],
""Process"": [""extract"", ""translate"", ""replicates"", ""generate""],
""Measure"": [""word occurrence"", ""co-occurrence probabilities"", ""Levenshtein distance"", ""string similarity metrics""],
""Concept"": [""phrasal lexicon"", ""subsentential alignments"", ""bilingual dictionary"", ""translationally equivalent clauses"", ""lexical correspondences""]
}"
CC1464	"{
""Concept"": [""mention sub-type"", ""mention type"", ""OrgGovernmental"", ""FacilityPath""]
}"
CC1000	"{
""Technique"": [""direct evidence method""],
""Task"": [""ordering adjectives""],
""Material"": [""training data""]
}"
